u,v,key,osmid,name,highway,length,access,width,geometry
9898591179,3717274365,0,302343850,Jenni's Trail upper,path,975.1581219017505,,,"LINESTRING (-111.507812 40.64276, -111.507791 40.64273, -111.507793 40.642675, -111.507807 40.642618, -111.507856 40.642491, -111.507933 40.642278, -111.508008 40.642127, -111.508059 40.642066, -111.508092 40.642028, -111.508188 40.641974, -111.508246 40.641952, -111.508274 40.641936, -111.508282 40.641919, -111.508275 40.641903, -111.508257 40.641888, -111.508234 40.641888, -111.508198 40.641892, -111.5081 40.641919, -111.507892 40.641967, -111.507642 40.64203, -111.507567 40.642044, -111.507226 40.642069, -111.507114 40.642083, -111.507051 40.642096, -111.506958 40.64212, -111.50688 40.642125, -111.506776 40.642117, -111.506735 40.642117, -111.506673 40.642137, -111.506556 40.64222, -111.506519 40.642242, -111.506472 40.642254, -111.506443 40.642258, -111.506422 40.642251, -111.506408 40.64224, -111.506405 40.642224, -111.506421 40.642206, -111.506534 40.642094, -111.50659 40.64205, -111.50665 40.642022, -111.506872 40.641924, -111.507117 40.641801, -111.507345 40.641662, -111.507453 40.641605, -111.507589 40.641525, -111.50766 40.641455, -111.507811 40.64121, -111.507888 40.641031, -111.507896 40.64096, -111.507888 40.640929, -111.507872 40.640906, -111.507849 40.640894, -111.507798 40.640889, -111.507772 40.640895, -111.507762 40.640911, -111.507758 40.640956, -111.507727 40.641014, -111.507674 40.64107, -111.507605 40.64113, -111.507526 40.641182, -111.507402 40.64123, -111.507278 40.641275, -111.50715 40.641292, -111.507097 40.641292, -111.506967 40.64129, -111.506892 40.641281, -111.506784 40.641283, -111.506711 40.641292, -111.506605 40.641324, -111.506506 40.641336, -111.506327 40.641372, -111.506219 40.641424, -111.50617 40.641451, -111.506142 40.641452, -111.506117 40.641444, -111.506105 40.641421, -111.506123 40.641394, -111.506194 40.641347, -111.506306 40.641292, -111.506522 40.641175, -111.506609 40.641121, -111.506743 40.641068, -111.506845 40.641028, -111.506953 40.640991, -111.507 40.640973, -111.507025 40.640953, -111.507117 40.640874, -111.507278 40.640708, -111.507395 40.640565, -111.507435 40.640467, -111.507459 40.640403, -111.507454 40.640363, -111.507438 40.640334, -111.507413 40.64033, -111.507382 40.640338, -111.50736 40.640356, -111.507346 40.640376, -111.507314 40.640401, -111.507275 40.640418, -111.50721 40.640445, -111.507073 40.640478, -111.506938 40.640502, -111.506889 40.640512, -111.50684 40.640516, -111.506817 40.64051, -111.506807 40.640495, -111.506813 40.640474, -111.506855 40.640443, -111.506912 40.640374, -111.507046 40.640193, -111.507166 40.63982)"
9898591179,9898591208,0,1079891446,Loose Moose Connect,path,65.46080102318038,,,"LINESTRING (-111.507812 40.64276, -111.507741 40.642783, -111.507603 40.642814, -111.507549 40.642836, -111.507482 40.642866, -111.507283 40.642981, -111.507155 40.643061)"
9898591179,10099187190,0,1103646555,Jenni Payday,path,121.70043697299666,,,"LINESTRING (-111.507812 40.64276, -111.507764 40.642941, -111.50769 40.643042, -111.507783 40.643225, -111.50794 40.643308, -111.507901 40.643539, -111.507872 40.643758)"
9898591208,9898605290,0,518568238,Flat Cable,path,259.697717355389,,,"LINESTRING (-111.507155 40.643061, -111.507145 40.643087, -111.507094 40.643132, -111.506596 40.643515, -111.505885 40.644139, -111.505877 40.644163, -111.505877 40.644196, -111.505903 40.644202, -111.50592 40.644226, -111.50593 40.644257, -111.505928 40.644334, -111.50574 40.644548, -111.505616 40.64467, -111.505504 40.644748, -111.505398 40.644781, -111.505326 40.644801)"
9898591208,5058230659,0,518568238,Flat Cable,path,440.5433291225329,,,"LINESTRING (-111.507155 40.643061, -111.507143 40.643047, -111.507085 40.643045, -111.507019 40.643048, -111.506954 40.643059, -111.506867 40.643075, -111.506788 40.643091, -111.50651 40.643185, -111.506456 40.643201, -111.506405 40.643208, -111.506377 40.643218, -111.50634 40.643257, -111.506305 40.643302, -111.506238 40.643351, -111.505913 40.643526, -111.505735 40.643615, -111.50567 40.643636, -111.505629 40.643638, -111.505604 40.643629, -111.505592 40.643598, -111.505597 40.643572, -111.505726 40.643321, -111.505895 40.642978, -111.505901 40.642934, -111.505897 40.642898, -111.505876 40.642889, -111.505852 40.642898, -111.505802 40.64293, -111.50564 40.643022, -111.505334 40.643168, -111.505308 40.643174, -111.505286 40.643174, -111.505278 40.643163, -111.505278 40.643148, -111.505288 40.643134, -111.505639 40.642738, -111.505657 40.642713, -111.505661 40.642693, -111.50565 40.64268, -111.505628 40.642678, -111.505588 40.6427, -111.505425 40.642835, -111.505246 40.642984, -111.5051 40.643061, -111.505024 40.643102, -111.504985 40.643118)"
9898591208,9898591179,0,1079891446,Loose Moose Connect,path,65.46080102318038,,,"LINESTRING (-111.507155 40.643061, -111.507283 40.642981, -111.507482 40.642866, -111.507549 40.642836, -111.507603 40.642814, -111.507741 40.642783, -111.507812 40.64276)"
9898591287,9898609195,0,1079891445,Johns Access,path,6.97088956393432,,,"LINESTRING (-111.505202 40.641577, -111.50512 40.641571)"
9898591287,9898609197,0,1103646559,Sweeneys,path,7.713838662275139,,,"LINESTRING (-111.505202 40.641577, -111.505124 40.641614)"
9898591287,3066009256,0,518568240,Upper Loose Moose,path,285.3821211609181,,,"LINESTRING (-111.505202 40.641577, -111.505255 40.641554, -111.505339 40.641503, -111.505464 40.641389, -111.505588 40.641304, -111.505671 40.641257, -111.505699 40.641238, -111.505726 40.641209, -111.505805 40.641085, -111.505912 40.640909, -111.506003 40.640734, -111.50607 40.640656, -111.506156 40.64059, -111.506281 40.640512, -111.506386 40.640464, -111.506449 40.640448, -111.506509 40.640423, -111.506537 40.640396, -111.506565 40.640347, -111.506586 40.640296, -111.506607 40.640258, -111.506638 40.640232, -111.506736 40.64014, -111.506863 40.639981, -111.507062 40.639762, -111.507074 40.639734, -111.507092 40.639658, -111.507118 40.639633, -111.507158 40.639625, -111.507186 40.639625, -111.507208 40.639631)"
9898591361,6595484319,0,1036126454,Loose Moose,path,939.4554828228544,,,"LINESTRING (-111.509108 40.642511, -111.509111 40.642518, -111.509136 40.642536, -111.509167 40.642553, -111.509212 40.642583, -111.509268 40.642626, -111.509323 40.64268, -111.50935 40.642725, -111.509369 40.642771, -111.509378 40.642816, -111.509388 40.642829, -111.509409 40.642837, -111.509432 40.642832, -111.50944 40.642816, -111.509442 40.642797, -111.509438 40.642772, -111.509416 40.642719, -111.50934 40.642611, -111.509339 40.642599, -111.509349 40.642581, -111.509366 40.642572, -111.509389 40.642572, -111.509408 40.642584, -111.509434 40.642603, -111.509492 40.642686, -111.509538 40.64275, -111.509571 40.642781, -111.509599 40.642793, -111.50963 40.642792, -111.509655 40.642775, -111.509667 40.642752, -111.50967 40.642719, -111.509663 40.642694, -111.509643 40.642669, -111.509603 40.642605, -111.509592 40.642579, -111.509589 40.642549, -111.509594 40.642526, -111.509607 40.642514, -111.509629 40.642492, -111.509635 40.642472, -111.509638 40.642454, -111.50963 40.642433, -111.509612 40.642414, -111.509595 40.642402, -111.509592 40.642384, -111.509599 40.642372, -111.509617 40.642362, -111.509638 40.64236, -111.509657 40.642362, -111.50967 40.642374, -111.509675 40.642394, -111.509682 40.642423, -111.509692 40.64245, -111.50971 40.642471, -111.509722 40.642492, -111.509728 40.642511, -111.509727 40.642531, -111.509721 40.64256, -111.50972 40.642591, -111.509722 40.64261, -111.50973 40.642621, -111.509745 40.642626, -111.509765 40.642624, -111.509786 40.642614, -111.509792 40.642597, -111.509789 40.642582, -111.509776 40.642554, -111.509774 40.642535, -111.509774 40.642512, -111.509781 40.64248, -111.509787 40.642449, -111.50979 40.642411, -111.509793 40.642361, -111.509787 40.642315, -111.509794 40.642299, -111.509813 40.642296, -111.509834 40.642304, -111.509845 40.642323, -111.509863 40.642379, -111.509885 40.64249, -111.509909 40.642612, -111.509994 40.64286, -111.510049 40.643142, -111.510133 40.643551, -111.510156 40.643748, -111.510152 40.643943, -111.510122 40.644118, -111.510023 40.644394, -111.509762 40.644894, -111.50957 40.645129, -111.509324 40.645343, -111.509172 40.645457, -111.509059 40.645544, -111.509025 40.645574, -111.509012 40.645598, -111.509014 40.645611, -111.509031 40.645615, -111.509059 40.645603, -111.509116 40.645575, -111.509298 40.64547, -111.509534 40.645355, -111.509708 40.64527, -111.509742 40.64526, -111.509768 40.645262, -111.50978 40.645273, -111.509772 40.64529, -111.509753 40.645311, -111.509692 40.645376, -111.509478 40.645637, -111.509251 40.64582, -111.509105 40.645927, -111.509036 40.645968, -111.509025 40.645985, -111.509043 40.645996, -111.509067 40.645991, -111.509142 40.645969, -111.509306 40.64588, -111.509651 40.645665, -111.509846 40.64554, -111.510057 40.645357)"
9898591361,2390925587,0,1079889709,Payday,track,201.4671819756378,,,"LINESTRING (-111.509108 40.642511, -111.509033 40.642543, -111.50872 40.642669, -111.508665 40.642698, -111.508598 40.642782, -111.508525 40.642901, -111.508453 40.642965, -111.508413 40.643007, -111.508397 40.643059, -111.508404 40.643337, -111.508425 40.643712, -111.508372 40.643762, -111.508106 40.643756, -111.508066 40.643839)"
9898591361,9898557849,0,1079889709,Payday,track,387.0073915199051,,,"LINESTRING (-111.509108 40.642511, -111.509176 40.642482, -111.50928 40.642413, -111.509398 40.642297, -111.509473 40.642142, -111.509548 40.641966, -111.509678 40.641703, -111.509799 40.641469, -111.509876 40.641294, -111.509933 40.641184, -111.509965 40.641152, -111.510005 40.641138, -111.510044 40.64114, -111.510072 40.641145, -111.510102 40.641162, -111.510133 40.641194, -111.510137 40.64121, -111.510154 40.641272, -111.510168 40.641363, -111.5102 40.641659, -111.510235 40.641944, -111.510275 40.642224, -111.510343 40.642454, -111.510439 40.642666, -111.510519 40.642806, -111.510544 40.642855, -111.510587 40.64294)"
9898605290,9898609126,0,632584122,,track,16.291024302046413,,,"LINESTRING (-111.505326 40.644801, -111.505359 40.644945)"
9898605290,9898609126,1,518568238,Flat Cable,path,48.95810527087405,,,"LINESTRING (-111.505326 40.644801, -111.50523 40.644806, -111.505155 40.644802, -111.505124 40.644802, -111.505104 40.644807, -111.505091 40.644827, -111.505095 40.644844, -111.505101 40.644855, -111.505117 40.64487, -111.505164 40.644891, -111.505256 40.644924, -111.505359 40.644945)"
9898605290,9898591208,0,518568238,Flat Cable,path,259.69771735538905,,,"LINESTRING (-111.505326 40.644801, -111.505398 40.644781, -111.505504 40.644748, -111.505616 40.64467, -111.50574 40.644548, -111.505928 40.644334, -111.50593 40.644257, -111.50592 40.644226, -111.505903 40.644202, -111.505877 40.644196, -111.505877 40.644163, -111.505885 40.644139, -111.506596 40.643515, -111.507094 40.643132, -111.507145 40.643087, -111.507155 40.643061)"
9898605290,5058230659,0,632584122,,track,189.95887711395878,,,"LINESTRING (-111.505326 40.644801, -111.505279 40.644375, -111.505248 40.64426, -111.505168 40.644063, -111.505078 40.643755, -111.505026 40.643521, -111.504999 40.643399, -111.504985 40.643118)"
9898605291,9898609140,0,632584122,,track,24.555641479984352,,,"LINESTRING (-111.505477 40.645555, -111.50544 40.645336)"
9898605291,9898609140,1,518568238,Flat Cable,path,55.943055307103656,,,"LINESTRING (-111.505477 40.645555, -111.50543 40.645556, -111.505386 40.645546, -111.505328 40.645524, -111.505273 40.64549, -111.505204 40.645436, -111.50519 40.645422, -111.505187 40.645402, -111.505193 40.645386, -111.505217 40.645366, -111.505244 40.645358, -111.505293 40.645356, -111.50535 40.645351, -111.50541 40.645344, -111.50544 40.645336)"
9898605291,3724661527,0,518568238,Flat Cable,path,204.8997362046528,,,"LINESTRING (-111.505477 40.645555, -111.505515 40.645556, -111.50555 40.645562, -111.505586 40.645578, -111.505608 40.645583, -111.505634 40.645583, -111.505674 40.645575, -111.505756 40.645523, -111.505925 40.645417, -111.50595 40.645409, -111.505968 40.645416, -111.505976 40.645431, -111.505972 40.645451, -111.505896 40.64558, -111.505867 40.645616, -111.50584 40.645674, -111.505832 40.645702, -111.505839 40.64572, -111.505855 40.645732, -111.505885 40.645732, -111.50591 40.645723, -111.505956 40.645698, -111.506008 40.645655, -111.506063 40.645601, -111.506076 40.64558, -111.506091 40.645571, -111.506107 40.645572, -111.506119 40.645586, -111.506118 40.645605, -111.506099 40.645647, -111.506046 40.645719, -111.506018 40.645784, -111.505928 40.646016, -111.505896 40.646062, -111.505858 40.646116, -111.505843 40.646132, -111.505795 40.646149, -111.505689 40.646187, -111.505643 40.646206, -111.505618 40.64621)"
9898605291,3724661527,1,632584122,,track,73.89801129431096,,,"LINESTRING (-111.505477 40.645555, -111.505535 40.645941, -111.505618 40.64621)"
9898609126,9898605290,0,632584122,,track,16.291024302046413,,,"LINESTRING (-111.505359 40.644945, -111.505326 40.644801)"
9898609126,9898605290,1,518568238,Flat Cable,path,48.95810527087404,,,"LINESTRING (-111.505359 40.644945, -111.505256 40.644924, -111.505164 40.644891, -111.505117 40.64487, -111.505101 40.644855, -111.505095 40.644844, -111.505091 40.644827, -111.505104 40.644807, -111.505124 40.644802, -111.505155 40.644802, -111.50523 40.644806, -111.505326 40.644801)"
9898609126,9898609140,0,518568238,Flat Cable,path,136.94605000276178,,,"LINESTRING (-111.505359 40.644945, -111.505437 40.644955, -111.505522 40.644965, -111.505568 40.644962, -111.505645 40.644954, -111.505756 40.644904, -111.505934 40.64481, -111.505958 40.644809, -111.505988 40.644825, -111.505996 40.64485, -111.505995 40.644877, -111.50596 40.644934, -111.505775 40.64517, -111.505725 40.645226, -111.505692 40.645254, -111.505654 40.645271, -111.505468 40.645327, -111.50544 40.645336)"
9898609126,9898609140,1,632584122,,track,43.987409136291184,,,"LINESTRING (-111.505359 40.644945, -111.50541 40.645165, -111.50544 40.645336)"
9898609140,9898605291,0,632584122,,track,24.555641479984352,,,"LINESTRING (-111.50544 40.645336, -111.505477 40.645555)"
9898609140,9898605291,1,518568238,Flat Cable,path,55.94305530710366,,,"LINESTRING (-111.50544 40.645336, -111.50541 40.645344, -111.50535 40.645351, -111.505293 40.645356, -111.505244 40.645358, -111.505217 40.645366, -111.505193 40.645386, -111.505187 40.645402, -111.50519 40.645422, -111.505204 40.645436, -111.505273 40.64549, -111.505328 40.645524, -111.505386 40.645546, -111.50543 40.645556, -111.505477 40.645555)"
9898609140,9898609126,0,518568238,Flat Cable,path,136.94605000276175,,,"LINESTRING (-111.50544 40.645336, -111.505468 40.645327, -111.505654 40.645271, -111.505692 40.645254, -111.505725 40.645226, -111.505775 40.64517, -111.50596 40.644934, -111.505995 40.644877, -111.505996 40.64485, -111.505988 40.644825, -111.505958 40.644809, -111.505934 40.64481, -111.505756 40.644904, -111.505645 40.644954, -111.505568 40.644962, -111.505522 40.644965, -111.505437 40.644955, -111.505359 40.644945)"
9898609140,9898609126,1,632584122,,track,43.987409136291184,,,"LINESTRING (-111.50544 40.645336, -111.50541 40.645165, -111.505359 40.644945)"
9898609195,9898609197,0,10158170,Drift Road,track,4.808887044903765,,,"LINESTRING (-111.50512 40.641571, -111.505124 40.641614)"
9898609195,9898591287,0,1079891445,Johns Access,path,6.97088956393432,,,"LINESTRING (-111.50512 40.641571, -111.505202 40.641577)"
9898609195,10098548090,0,10158170,Drift Road,track,1062.3975213702488,,,"LINESTRING (-111.50512 40.641571, -111.505092 40.641318, -111.505107 40.641258, -111.505173 40.64118, -111.505617 40.640712, -111.506147 40.639749, -111.506346 40.639485, -111.50746 40.638577, -111.507783 40.638293, -111.508537 40.6375, -111.509904 40.636132, -111.510572 40.635239, -111.511149 40.634466, -111.511676 40.633553)"
9898609195,10099187210,0,1079891445,Johns Access,path,139.72778317576032,,,"LINESTRING (-111.50512 40.641571, -111.505009 40.641547, -111.504939 40.641534, -111.504825 40.641539, -111.504741 40.641525, -111.504644 40.641484, -111.504575 40.641437, -111.504508 40.641374, -111.504427 40.641334, -111.504232 40.641245, -111.504124 40.641176, -111.503858 40.640944, -111.503811 40.640888)"
9898609197,3727506349,0,10158170,Drift Road,track,24.371402579367025,,,"LINESTRING (-111.505124 40.641614, -111.505148 40.641833)"
9898609197,9898609195,0,10158170,Drift Road,track,4.808887044903765,,,"LINESTRING (-111.505124 40.641614, -111.50512 40.641571)"
9898609197,9898591287,0,1103646559,Sweeneys,path,7.713838662275139,,,"LINESTRING (-111.505124 40.641614, -111.505202 40.641577)"
9898609197,9898840059,0,1103646559,Sweeneys,path,176.41236266214406,,,"LINESTRING (-111.505124 40.641614, -111.504993 40.641684, -111.504936 40.641692, -111.504859 40.641678, -111.504795 40.641654, -111.504654 40.641614, -111.503415 40.641371, -111.503356 40.641348, -111.503314 40.641342, -111.503192 40.641318, -111.503154 40.641316, -111.503137 40.641322)"
