date,trail_name,trail_latitude,trail_longitude,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,precip_1d,precip_3d,precip_7d,mean_temp_3d,mean_temp_7d,freeze_thaw,freeze_thaw_3d,freeze_thaw_7d,snowfall_3d,snowfall_7d,days_since_precip,distance_miles,minimum_elevation_feet,maximum_elevation_feet,elevation_gain_feet,elevation_loss_feet,elevation_range_feet,sample_count
2023-01-06,Flagstaff Loop,40.60789630000001,-111.4971378,23.0,17.4,20.5,0.437,0.0,3.059,0.437,0.669,2.759,17.599999999999998,18.3,0,0.0,0.0,4.6850000000000005,19.263,0,2.2,8782.4,8935.8,230.3,236.2,153.4,181
2023-01-06,Jenni's Trail upper,40.6395667,-111.5112078,27.4,21.8,24.9,0.437,0.0,3.059,0.437,0.669,2.759,22.0,22.7,0,0.0,0.0,4.6850000000000005,19.263,0,3.1,7491.0,8170.4,150.1,805.3,679.5,253
2023-01-06,Keystone Trail,40.62398249999998,-111.5280761,23.1,20.5,21.9,0.657,0.0,4.602,0.657,0.858,3.003,20.23333333333333,19.8,0,0.0,0.0,5.98,21.027,0,2.6,8568.0,9029.7,99.2,553.8,461.7,211
2023-01-06,Lost Prospector,40.65901600000001,-111.490176,29.8,23.6,26.4,0.177,0.0,1.24,0.177,0.311,1.9640000000000002,22.5,22.7,0,0.0,0.0,2.177,13.752,0,3.2,6868.8,7160.7,336.0,271.2,291.9,256
2023-01-06,Mid-Mountain Trail,40.62806400000001,-111.51399,24.9,19.8,22.8,0.398,0.0,2.811,0.398,0.587,2.556,19.7,19.916666666666668,0,0.0,0.0,4.161,17.913,0,7.4,8096.5,8520.7,868.9,751.7,424.2,597
2023-01-06,Mother Urban,40.63643319999999,-111.5009833,27.4,21.8,24.9,0.437,0.0,3.059,0.437,0.669,2.759,22.0,22.7,0,0.0,0.0,4.6850000000000005,19.263,0,2.4,7664.3,8279.0,46.4,639.4,614.7,192
2023-01-06,Rambler,40.69544569999999,-111.4874682,30.7,24.4,27.3,0.177,0.0,1.24,0.177,0.311,1.9640000000000002,23.366666666666664,23.53333333333333,0,0.0,0.0,2.177,13.752,0,2.1,6766.9,7064.2,131.3,319.7,297.3,167
2023-01-06,Ripple Trail,40.63461739999999,-111.47774560000002,27.4,21.8,24.9,0.437,0.0,3.059,0.437,0.669,2.759,22.0,22.7,0,0.0,0.0,4.6850000000000005,19.263,0,2.3,7239.6,7860.8,5.0,621.8,621.3,189
2023-01-06,Round Valley Express,40.68866779999999,-111.4899257,30.5,24.2,27.1,0.177,0.0,1.24,0.177,0.311,1.9640000000000002,23.166666666666668,23.333333333333332,0,0.0,0.0,2.177,13.752,0,1.3,6716.9,6963.5,250.4,26.0,246.6,104
2023-01-06,Solamere,40.65173099999999,-111.472688,29.6,24.2,26.1,0.189,0.0,1.323,0.189,0.354,1.854,22.0,22.650000000000002,0,0.0,0.0,2.48,12.952,0,0.4,7231.7,7422.9,178.9,29.9,191.2,32
2023-01-06,Spiro Trail,40.64795199999999,-111.524792,26.2,21.0,24.0,0.398,0.0,2.811,0.398,0.587,2.556,20.900000000000002,21.133333333333336,0,0.0,0.0,4.161,17.913,0,3.1,6935.6,8185.2,1283.2,48.2,1249.6,250
2023-01-06,Tidal Wave,40.61150069999999,-111.4904225,24.6,19.0,22.1,0.437,0.0,3.059,0.437,0.669,2.759,19.2,19.900000000000002,0,0.0,0.0,4.6850000000000005,19.263,0,2.7,8128.9,9254.0,5.3,1120.5,1125.1,217
2023-01-07,9K Trail,40.6156847,-111.5370738,24.5,11.3,17.1,0.0,0.0,0.0,0.0,0.854,3.003,20.3,18.25714285714286,0,0.0,0.0,5.952000000000001,21.027,1,4.7,9101.3,9443.5,623.0,487.0,342.2,383
2023-01-07,Apex,40.6249077,-111.5331572,25.0,11.8,17.7,0.0,0.0,0.0,0.0,0.854,3.003,20.86666666666667,18.814285714285717,0,0.0,0.0,5.952000000000001,21.027,1,2.2,8754.8,9605.0,33.7,843.5,850.2,179
2023-01-07,Armstrong,40.6520798,-111.52831220000002,29.8,16.2,22.0,0.0,0.0,0.0,0.0,0.587,2.556,24.700000000000003,23.185714285714287,0,0.0,0.0,4.161,17.913,1,3.0,6947.7,7900.9,10.6,956.3,953.2,243
2023-01-07,Big Easy,40.68756230000001,-111.4890656,31.0,14.0,21.2,0.0,0.0,0.0,0.0,0.307,1.9640000000000002,24.166666666666668,23.142857142857142,0,0.0,0.0,2.149,13.752,1,1.2,6758.6,6824.3,86.4,30.1,65.6,94
2023-01-07,CMG,40.64492680000001,-111.5159166,27.6,14.0,19.7,0.0,0.0,0.0,0.0,0.587,2.556,22.433333333333334,20.928571428571427,0,0.0,0.0,4.161,17.913,1,2.9,7013.4,8235.3,3.6,1214.5,1221.9,238
2023-01-07,Cyn City,40.62087939999999,-111.5211681,25.0,11.4,17.1,0.0,0.0,0.0,0.0,0.587,2.556,19.866666666666664,18.357142857142858,0,0.0,0.0,4.161,17.913,1,2.6,8371.9,9047.9,11.3,675.5,676.0,212
2023-01-07,Empire Link,40.624661,-111.5080778,26.4,13.6,18.7,0.0,0.0,0.0,0.0,0.669,2.759,21.76666666666667,21.014285714285712,0,0.0,0.0,4.6850000000000005,19.263,1,2.2,7855.6,8275.8,544.3,208.7,420.2,179
2023-01-07,Flagstaff Loop,40.60789630000001,-111.4971378,23.3,10.5,15.6,0.0,0.0,0.0,0.0,0.669,2.759,18.666666666666664,17.914285714285715,0,0.0,0.0,4.6850000000000005,19.263,1,2.2,8782.4,8935.8,230.3,236.2,153.4,181
2023-01-07,Jenni's Trail upper,40.6395667,-111.5112078,27.7,14.9,20.0,0.0,0.0,0.0,0.0,0.669,2.759,23.066666666666666,22.314285714285713,0,0.0,0.0,4.6850000000000005,19.263,1,3.1,7491.0,8170.4,150.1,805.3,679.5,253
2023-01-07,Keystone Trail,40.62398249999998,-111.5280761,25.8,12.6,18.5,0.0,0.0,0.0,0.0,0.854,3.003,21.666666666666668,19.614285714285717,0,0.0,0.0,5.952000000000001,21.027,1,2.6,8568.0,9029.7,99.2,553.8,461.7,211
2023-01-07,Lost Prospector,40.65901600000001,-111.490176,30.3,13.3,20.5,0.0,0.0,0.0,0.0,0.307,1.9640000000000002,23.433333333333334,22.385714285714283,0,0.0,0.0,2.149,13.752,1,3.2,6868.8,7160.7,336.0,271.2,291.9,256
2023-01-07,Mid-Mountain Trail,40.62806400000001,-111.51399,26.4,12.8,18.5,0.0,0.0,0.0,0.0,0.587,2.556,21.233333333333334,19.714285714285715,0,0.0,0.0,4.161,17.913,1,7.4,8096.5,8520.7,868.9,751.7,424.2,597
2023-01-07,Mother Urban,40.63643319999999,-111.5009833,27.7,14.9,20.0,0.0,0.0,0.0,0.0,0.669,2.759,23.066666666666666,22.314285714285713,0,0.0,0.0,4.6850000000000005,19.263,1,2.4,7664.3,8279.0,46.4,639.4,614.7,192
2023-01-07,Rambler,40.69544569999999,-111.4874682,31.1,14.1,21.3,0.0,0.0,0.0,0.0,0.307,1.9640000000000002,24.26666666666667,23.214285714285715,0,0.0,0.0,2.149,13.752,1,2.1,6766.9,7064.2,131.3,319.7,297.3,167
2023-01-07,Ripple Trail,40.63461739999999,-111.47774560000002,27.7,14.9,20.0,0.0,0.0,0.0,0.0,0.669,2.759,23.066666666666666,22.314285714285713,0,0.0,0.0,4.6850000000000005,19.263,1,2.3,7239.6,7860.8,5.0,621.8,621.3,189
2023-01-07,Round Valley Express,40.68866779999999,-111.4899257,30.9,13.9,21.1,0.0,0.0,0.0,0.0,0.307,1.9640000000000002,24.066666666666666,23.014285714285712,0,0.0,0.0,2.149,13.752,1,1.3,6716.9,6963.5,250.4,26.0,246.6,104
2023-01-07,Solamere,40.65173099999999,-111.472688,28.6,13.3,21.0,0.0,0.0,0.0,0.0,0.354,1.854,23.033333333333335,22.414285714285715,0,0.0,0.0,2.48,12.952,1,0.4,7231.7,7422.9,178.9,29.9,191.2,32
2023-01-07,Spiro Trail,40.64795199999999,-111.524792,27.6,14.0,19.7,0.0,0.0,0.0,0.0,0.587,2.556,22.433333333333334,20.928571428571427,0,0.0,0.0,4.161,17.913,1,3.1,6935.6,8185.2,1283.2,48.2,1249.6,250
2023-01-07,Tidal Wave,40.61150069999999,-111.4904225,24.9,12.1,17.2,0.0,0.0,0.0,0.0,0.669,2.759,20.266666666666666,19.514285714285712,0,0.0,0.0,4.6850000000000005,19.263,1,2.7,8128.9,9254.0,5.3,1120.5,1125.1,217
2023-01-08,9K Trail,40.6156847,-111.5370738,27.5,19.8,24.5,0.012,0.0,0.083,0.012,0.669,1.354,20.7,18.114285714285717,0,0.0,0.0,4.6850000000000005,9.48,0,4.7,9101.3,9443.5,623.0,487.0,342.2,383
2023-01-08,Apex,40.6249077,-111.5331572,28.0,20.3,25.0,0.012,0.0,0.083,0.012,0.669,1.354,21.266666666666666,18.657142857142862,0,0.0,0.0,4.6850000000000005,9.48,0,2.2,8754.8,9605.0,33.7,843.5,850.2,179
2023-01-08,Armstrong,40.6520798,-111.52831220000002,30.6,19.6,24.9,0.012,0.0,0.11,0.012,0.41,0.914,24.400000000000002,22.61428571428571,0,0.0,0.0,2.921,6.448,0,3.0,6947.7,7900.9,10.6,956.3,953.2,243
2023-01-08,Big Easy,40.68756230000001,-111.4890656,31.7,15.5,23.4,0.008,0.0,0.055,0.008,0.185,0.606,23.933333333333334,22.528571428571432,0,0.0,0.0,1.295,4.244,2,1.2,6758.6,6824.3,86.4,30.1,65.6,94
2023-01-08,CMG,40.64492680000001,-111.5159166,28.4,17.3,22.6,0.012,0.0,0.11,0.012,0.41,0.914,22.099999999999998,20.357142857142858,0,0.0,0.0,2.921,6.448,0,2.9,7013.4,8235.3,3.6,1214.5,1221.9,238
2023-01-08,Cyn City,40.62087939999999,-111.5211681,25.8,14.7,20.0,0.012,0.0,0.11,0.012,0.41,0.914,19.53333333333333,17.771428571428572,0,0.0,0.0,2.921,6.448,0,2.6,8371.9,9047.9,11.3,675.5,676.0,212
2023-01-08,Empire Link,40.624661,-111.5080778,27.8,14.9,20.7,0.012,0.0,0.083,0.012,0.449,1.043,21.0,20.085714285714285,0,0.0,0.0,3.1420000000000003,7.248,0,2.2,7855.6,8275.8,544.3,208.7,420.2,179
2023-01-08,Flagstaff Loop,40.60789630000001,-111.4971378,24.7,11.9,17.7,0.012,0.0,0.083,0.012,0.449,1.043,17.933333333333334,17.0,0,0.0,0.0,3.1420000000000003,7.248,0,2.2,8782.4,8935.8,230.3,236.2,153.4,181
2023-01-08,Jenni's Trail upper,40.6395667,-111.5112078,29.1,16.3,22.1,0.012,0.0,0.083,0.012,0.449,1.043,22.333333333333332,21.400000000000002,0,0.0,0.0,3.1420000000000003,7.248,0,3.1,7491.0,8170.4,150.1,805.3,679.5,253
2023-01-08,Keystone Trail,40.62398249999998,-111.5280761,28.8,21.1,25.8,0.012,0.0,0.083,0.012,0.669,1.354,22.066666666666666,19.457142857142856,0,0.0,0.0,4.6850000000000005,9.48,0,2.6,8568.0,9029.7,99.2,553.8,461.7,211
2023-01-08,Lost Prospector,40.65901600000001,-111.490176,30.9,14.7,22.7,0.008,0.0,0.055,0.008,0.185,0.606,23.2,21.785714285714285,0,0.0,0.0,1.295,4.244,2,3.2,6868.8,7160.7,336.0,271.2,291.9,256
2023-01-08,Mid-Mountain Trail,40.62806400000001,-111.51399,27.2,16.1,21.4,0.012,0.0,0.11,0.012,0.41,0.914,20.900000000000002,19.142857142857142,0,0.0,0.0,2.921,6.448,0,7.4,8096.5,8520.7,868.9,751.7,424.2,597
2023-01-08,Mother Urban,40.63643319999999,-111.5009833,29.1,16.3,22.1,0.012,0.0,0.083,0.012,0.449,1.043,22.333333333333332,21.400000000000002,0,0.0,0.0,3.1420000000000003,7.248,0,2.4,7664.3,8279.0,46.4,639.4,614.7,192
2023-01-08,Rambler,40.69544569999999,-111.4874682,31.7,15.5,23.5,0.008,0.0,0.055,0.008,0.185,0.606,24.03333333333333,22.614285714285717,0,0.0,0.0,1.295,4.244,2,2.1,6766.9,7064.2,131.3,319.7,297.3,167
2023-01-08,Ripple Trail,40.63461739999999,-111.47774560000002,29.1,16.3,22.1,0.012,0.0,0.083,0.012,0.449,1.043,22.333333333333332,21.400000000000002,0,0.0,0.0,3.1420000000000003,7.248,0,2.3,7239.6,7860.8,5.0,621.8,621.3,189
2023-01-08,Round Valley Express,40.68866779999999,-111.4899257,31.5,15.3,23.3,0.008,0.0,0.055,0.008,0.185,0.606,23.833333333333332,22.414285714285715,0,0.0,0.0,1.295,4.244,2,1.3,6716.9,6963.5,250.4,26.0,246.6,104
2023-01-08,Solamere,40.65173099999999,-111.472688,30.4,14.4,22.1,0.004,0.0,0.028,0.004,0.193,0.61,23.066666666666666,21.599999999999998,0,0.0,0.0,1.351,4.271,2,0.4,7231.7,7422.9,178.9,29.9,191.2,32
2023-01-08,Spiro Trail,40.64795199999999,-111.524792,28.4,17.3,22.6,0.012,0.0,0.11,0.012,0.41,0.914,22.099999999999998,20.357142857142858,0,0.0,0.0,2.921,6.448,0,3.1,6935.6,8185.2,1283.2,48.2,1249.6,250
2023-01-08,Tidal Wave,40.61150069999999,-111.4904225,26.3,13.4,19.2,0.012,0.0,0.083,0.012,0.449,1.043,19.5,18.585714285714285,0,0.0,0.0,3.1420000000000003,7.248,0,2.7,8128.9,9254.0,5.3,1120.5,1125.1,217
2023-01-09,9K Trail,40.6156847,-111.5370738,26.4,20.7,24.5,0.563,0.0,3.941,0.563,0.575,1.598,22.03333333333333,19.25714285714286,0,0.0,0.0,4.024,11.161000000000001,0,4.7,9101.3,9443.5,623.0,487.0,342.2,383
2023-01-09,Apex,40.6249077,-111.5331572,26.9,21.2,25.0,0.563,0.0,3.941,0.563,0.575,1.598,22.566666666666666,19.785714285714285,0,0.0,0.0,4.024,11.161000000000001,0,2.2,8754.8,9605.0,33.7,843.5,850.2,179
2023-01-09,Armstrong,40.6520798,-111.52831220000002,30.6,19.8,26.5,0.551,0.004,3.831,0.551,0.563,1.3,24.46666666666667,23.185714285714283,0,0.0,0.0,3.941,9.122,0,3.0,6947.7,7900.9,10.6,956.3,953.2,243
2023-01-09,Big Easy,40.68756230000001,-111.4890656,31.7,14.6,24.3,0.449,0.0,3.142,0.449,0.457,0.8899999999999999,22.966666666666665,22.785714285714285,0,0.0,0.0,3.197,6.256,0,1.2,6758.6,6824.3,86.4,30.1,65.6,94
2023-01-09,CMG,40.64492680000001,-111.5159166,28.4,17.5,24.3,0.551,0.004,3.831,0.551,0.563,1.3,22.2,20.928571428571427,0,0.0,0.0,3.941,9.122,0,2.9,7013.4,8235.3,3.6,1214.5,1221.9,238
2023-01-09,Cyn City,40.62087939999999,-111.5211681,25.8,14.9,21.7,0.551,0.004,3.831,0.551,0.563,1.3,19.599999999999998,18.342857142857145,0,0.0,0.0,3.941,9.122,0,2.6,8371.9,9047.9,11.3,675.5,676.0,212
2023-01-09,Empire Link,40.624661,-111.5080778,28.1,15.1,22.6,0.709,0.0,4.961,0.709,0.7209999999999999,1.559,20.666666666666668,20.3,0,0.0,0.0,5.0440000000000005,10.859,0,2.2,7855.6,8275.8,544.3,208.7,420.2,179
2023-01-09,Flagstaff Loop,40.60789630000001,-111.4971378,25.0,12.0,19.5,0.709,0.0,4.961,0.709,0.7209999999999999,1.559,17.599999999999998,17.214285714285715,0,0.0,0.0,5.0440000000000005,10.859,0,2.2,8782.4,8935.8,230.3,236.2,153.4,181
2023-01-09,Jenni's Trail upper,40.6395667,-111.5112078,29.4,16.4,23.9,0.709,0.0,4.961,0.709,0.7209999999999999,1.559,22.0,21.61428571428571,0,0.0,0.0,5.0440000000000005,10.859,0,3.1,7491.0,8170.4,150.1,805.3,679.5,253
2023-01-09,Keystone Trail,40.62398249999998,-111.5280761,27.7,22.0,25.8,0.563,0.0,3.941,0.563,0.575,1.598,23.366666666666664,20.585714285714285,0,0.0,0.0,4.024,11.161000000000001,0,2.6,8568.0,9029.7,99.2,553.8,461.7,211
2023-01-09,Lost Prospector,40.65901600000001,-111.490176,30.9,13.8,23.5,0.449,0.0,3.142,0.449,0.457,0.8899999999999999,22.233333333333334,22.042857142857144,0,0.0,0.0,3.197,6.256,0,3.2,6868.8,7160.7,336.0,271.2,291.9,256
2023-01-09,Mid-Mountain Trail,40.62806400000001,-111.51399,27.2,16.3,23.0,0.551,0.004,3.831,0.551,0.563,1.3,20.96666666666667,19.714285714285715,0,0.0,0.0,3.941,9.122,0,7.4,8096.5,8520.7,868.9,751.7,424.2,597
2023-01-09,Mother Urban,40.63643319999999,-111.5009833,29.4,16.4,23.9,0.709,0.0,4.961,0.709,0.7209999999999999,1.559,22.0,21.61428571428571,0,0.0,0.0,5.0440000000000005,10.859,0,2.4,7664.3,8279.0,46.4,639.4,614.7,192
2023-01-09,Rambler,40.69544569999999,-111.4874682,31.7,14.6,24.4,0.449,0.0,3.142,0.449,0.457,0.8899999999999999,23.066666666666666,22.88571428571429,0,0.0,0.0,3.197,6.256,0,2.1,6766.9,7064.2,131.3,319.7,297.3,167
2023-01-09,Ripple Trail,40.63461739999999,-111.47774560000002,29.4,16.4,23.9,0.709,0.0,4.961,0.709,0.7209999999999999,1.559,22.0,21.61428571428571,0,0.0,0.0,5.0440000000000005,10.859,0,2.3,7239.6,7860.8,5.0,621.8,621.3,189
2023-01-09,Round Valley Express,40.68866779999999,-111.4899257,31.5,14.4,24.2,0.449,0.0,3.142,0.449,0.457,0.8899999999999999,22.866666666666664,22.685714285714283,0,0.0,0.0,3.197,6.256,0,1.3,6716.9,6963.5,250.4,26.0,246.6,104
2023-01-09,Solamere,40.65173099999999,-111.472688,30.4,15.8,25.1,0.508,0.0,3.555,0.508,0.512,0.953,22.733333333333334,22.04285714285714,0,0.0,0.0,3.583,6.6690000000000005,0,0.4,7231.7,7422.9,178.9,29.9,191.2,32
2023-01-09,Spiro Trail,40.64795199999999,-111.524792,28.4,17.5,24.3,0.551,0.004,3.831,0.551,0.563,1.3,22.2,20.928571428571427,0,0.0,0.0,3.941,9.122,0,3.1,6935.6,8185.2,1283.2,48.2,1249.6,250
2023-01-09,Tidal Wave,40.61150069999999,-111.4904225,26.6,13.6,21.1,0.709,0.0,4.961,0.709,0.7209999999999999,1.559,19.166666666666668,18.8,0,0.0,0.0,5.0440000000000005,10.859,0,2.7,8128.9,9254.0,5.3,1120.5,1125.1,217
2023-01-10,9K Trail,40.6156847,-111.5370738,27.5,23.1,25.7,1.323,0.0,9.26,1.323,1.898,2.7560000000000002,24.900000000000002,21.214285714285715,0,0.0,0.0,13.283999999999999,19.264,0,4.7,9101.3,9443.5,623.0,487.0,342.2,383
2023-01-10,Apex,40.6249077,-111.5331572,28.0,23.7,26.2,1.323,0.0,9.26,1.323,1.898,2.7560000000000002,25.399999999999995,21.74285714285714,0,0.0,0.0,13.283999999999999,19.264,0,2.2,8754.8,9605.0,33.7,843.5,850.2,179
2023-01-10,Armstrong,40.6520798,-111.52831220000002,34.9,29.6,31.5,1.087,0.004,7.579,1.087,1.6500000000000001,2.237,27.633333333333336,24.9,1,1.0,1.0,11.52,15.681000000000001,0,3.0,6947.7,7900.9,10.6,956.3,953.2,243
2023-01-10,Big Easy,40.68756230000001,-111.4890656,36.7,28.8,31.9,0.846,0.0,5.98,0.846,1.303,1.6139999999999999,26.53333333333333,24.37142857142857,1,1.0,1.0,9.177,11.354000000000001,0,1.2,6758.6,6824.3,86.4,30.1,65.6,94
2023-01-10,CMG,40.64492680000001,-111.5159166,32.6,27.3,29.3,1.087,0.004,7.579,1.087,1.6500000000000001,2.237,25.400000000000002,22.657142857142862,1,1.0,1.0,11.52,15.681000000000001,0,2.9,7013.4,8235.3,3.6,1214.5,1221.9,238
2023-01-10,Cyn City,40.62087939999999,-111.5211681,30.0,24.7,26.7,1.087,0.004,7.579,1.087,1.6500000000000001,2.237,22.799999999999997,20.071428571428573,0,0.0,0.0,11.52,15.681000000000001,0,2.6,8371.9,9047.9,11.3,675.5,676.0,212
2023-01-10,Empire Link,40.624661,-111.5080778,32.0,26.4,28.5,1.244,0.004,8.681,1.244,1.965,2.634,23.933333333333334,21.8,0,0.0,0.0,13.725,18.41,0,2.2,7855.6,8275.8,544.3,208.7,420.2,179
2023-01-10,Flagstaff Loop,40.60789630000001,-111.4971378,29.0,23.3,25.4,1.244,0.004,8.681,1.244,1.965,2.634,20.866666666666667,18.714285714285715,0,0.0,0.0,13.725,18.41,0,2.2,8782.4,8935.8,230.3,236.2,153.4,181
2023-01-10,Jenni's Trail upper,40.6395667,-111.5112078,33.4,27.7,29.8,1.244,0.004,8.681,1.244,1.965,2.634,25.266666666666666,23.114285714285717,1,1.0,1.0,13.725,18.41,0,3.1,7491.0,8170.4,150.1,805.3,679.5,253
2023-01-10,Keystone Trail,40.62398249999998,-111.5280761,28.8,24.5,27.0,1.323,0.0,9.26,1.323,1.898,2.7560000000000002,26.2,22.54285714285714,0,0.0,0.0,13.283999999999999,19.264,0,2.6,8568.0,9029.7,99.2,553.8,461.7,211
2023-01-10,Lost Prospector,40.65901600000001,-111.490176,35.9,28.0,31.1,0.846,0.0,5.98,0.846,1.303,1.6139999999999999,25.766666666666666,23.614285714285717,1,1.0,1.0,9.177,11.354000000000001,0,3.2,6868.8,7160.7,336.0,271.2,291.9,256
2023-01-10,Mid-Mountain Trail,40.62806400000001,-111.51399,31.4,26.1,28.0,1.087,0.004,7.579,1.087,1.6500000000000001,2.237,24.133333333333336,21.428571428571427,0,0.0,0.0,11.52,15.681000000000001,0,7.4,8096.5,8520.7,868.9,751.7,424.2,597
2023-01-10,Mother Urban,40.63643319999999,-111.5009833,33.4,27.7,29.8,1.244,0.004,8.681,1.244,1.965,2.634,25.266666666666666,23.114285714285717,1,1.0,1.0,13.725,18.41,0,2.4,7664.3,8279.0,46.4,639.4,614.7,192
2023-01-10,Rambler,40.69544569999999,-111.4874682,36.8,28.9,31.9,0.846,0.0,5.98,0.846,1.303,1.6139999999999999,26.599999999999998,24.457142857142856,1,1.0,1.0,9.177,11.354000000000001,0,2.1,6766.9,7064.2,131.3,319.7,297.3,167
2023-01-10,Ripple Trail,40.63461739999999,-111.47774560000002,33.4,27.7,29.8,1.244,0.004,8.681,1.244,1.965,2.634,25.266666666666666,23.114285714285717,1,1.0,1.0,13.725,18.41,0,2.3,7239.6,7860.8,5.0,621.8,621.3,189
2023-01-10,Round Valley Express,40.68866779999999,-111.4899257,36.6,28.7,31.7,0.846,0.0,5.98,0.846,1.303,1.6139999999999999,26.400000000000002,24.25714285714286,1,1.0,1.0,9.177,11.354000000000001,0,1.3,6716.9,6963.5,250.4,26.0,246.6,104
2023-01-10,Solamere,40.65173099999999,-111.472688,35.7,27.5,30.8,0.886,0.008,6.146,0.886,1.3980000000000001,1.752,26.0,23.571428571428573,1,1.0,1.0,9.729,12.209,0,0.4,7231.7,7422.9,178.9,29.9,191.2,32
2023-01-10,Spiro Trail,40.64795199999999,-111.524792,32.6,27.3,29.3,1.087,0.004,7.579,1.087,1.6500000000000001,2.237,25.400000000000002,22.657142857142862,1,1.0,1.0,11.52,15.681000000000001,0,3.1,6935.6,8185.2,1283.2,48.2,1249.6,250
2023-01-10,Tidal Wave,40.61150069999999,-111.4904225,30.5,24.9,27.0,1.244,0.004,8.681,1.244,1.965,2.634,22.433333333333334,20.3,0,0.0,0.0,13.725,18.41,0,2.7,8128.9,9254.0,5.3,1120.5,1125.1,217
2023-01-11,9K Trail,40.6156847,-111.5370738,21.8,7.4,15.9,0.512,0.004,3.555,0.512,2.3979999999999997,3.2640000000000002,22.03333333333333,21.642857142857142,0,0.0,0.0,16.756,22.791,0,4.7,9101.3,9443.5,623.0,487.0,342.2,383
2023-01-11,Apex,40.6249077,-111.5331572,22.3,7.9,16.4,0.512,0.004,3.555,0.512,2.3979999999999997,3.2640000000000002,22.53333333333333,22.17142857142857,0,0.0,0.0,16.756,22.791,0,2.2,8754.8,9605.0,33.7,843.5,850.2,179
2023-01-11,Armstrong,40.6520798,-111.52831220000002,28.9,16.2,23.8,0.358,0.004,2.508,0.358,1.996,2.595,27.266666666666666,25.82857142857143,0,1.0,1.0,13.918,18.189,0,3.0,6947.7,7900.9,10.6,956.3,953.2,243
2023-01-11,Big Easy,40.68756230000001,-111.4890656,29.9,17.5,26.7,0.201,0.0,1.406,0.201,1.496,1.811,27.633333333333336,25.542857142857144,0,1.0,1.0,10.528,12.732000000000001,0,1.2,6758.6,6824.3,86.4,30.1,65.6,94
2023-01-11,CMG,40.64492680000001,-111.5159166,26.7,14.0,21.5,0.358,0.004,2.508,0.358,1.996,2.595,25.033333333333335,23.571428571428577,0,1.0,1.0,13.918,18.189,0,2.9,7013.4,8235.3,3.6,1214.5,1221.9,238
2023-01-11,Cyn City,40.62087939999999,-111.5211681,24.1,11.4,19.0,0.358,0.004,2.508,0.358,1.996,2.595,22.466666666666665,21.0,0,0.0,0.0,13.918,18.189,0,2.6,8371.9,9047.9,11.3,675.5,676.0,212
2023-01-11,Empire Link,40.624661,-111.5080778,26.7,14.6,22.0,0.417,0.0,2.921,0.417,2.37,3.0509999999999997,24.366666666666664,22.728571428571428,0,0.0,0.0,16.563,21.331,0,2.2,7855.6,8275.8,544.3,208.7,420.2,179
2023-01-11,Flagstaff Loop,40.60789630000001,-111.4971378,23.6,11.5,18.9,0.417,0.0,2.921,0.417,2.37,3.0509999999999997,21.266666666666666,19.642857142857142,0,0.0,0.0,16.563,21.331,0,2.2,8782.4,8935.8,230.3,236.2,153.4,181
2023-01-11,Jenni's Trail upper,40.6395667,-111.5112078,28.0,15.9,23.3,0.417,0.0,2.921,0.417,2.37,3.0509999999999997,25.666666666666668,24.042857142857144,0,1.0,1.0,16.563,21.331,0,3.1,7491.0,8170.4,150.1,805.3,679.5,253
2023-01-11,Keystone Trail,40.62398249999998,-111.5280761,23.1,8.7,17.2,0.512,0.004,3.555,0.512,2.3979999999999997,3.2640000000000002,23.333333333333332,22.97142857142857,0,0.0,0.0,16.756,22.791,0,2.6,8568.0,9029.7,99.2,553.8,461.7,211
2023-01-11,Lost Prospector,40.65901600000001,-111.490176,29.1,16.8,26.0,0.201,0.0,1.406,0.201,1.496,1.811,26.866666666666664,24.8,0,1.0,1.0,10.528,12.732000000000001,0,3.2,6868.8,7160.7,336.0,271.2,291.9,256
2023-01-11,Mid-Mountain Trail,40.62806400000001,-111.51399,25.5,12.8,20.3,0.358,0.004,2.508,0.358,1.996,2.595,23.766666666666666,22.342857142857138,0,0.0,0.0,13.918,18.189,0,7.4,8096.5,8520.7,868.9,751.7,424.2,597
2023-01-11,Mother Urban,40.63643319999999,-111.5009833,28.0,15.9,23.3,0.417,0.0,2.921,0.417,2.37,3.0509999999999997,25.666666666666668,24.042857142857144,0,1.0,1.0,16.563,21.331,0,2.4,7664.3,8279.0,46.4,639.4,614.7,192
2023-01-11,Rambler,40.69544569999999,-111.4874682,29.9,17.6,26.8,0.201,0.0,1.406,0.201,1.496,1.811,27.7,25.62857142857143,0,1.0,1.0,10.528,12.732000000000001,0,2.1,6766.9,7064.2,131.3,319.7,297.3,167
2023-01-11,Ripple Trail,40.63461739999999,-111.47774560000002,28.0,15.9,23.3,0.417,0.0,2.921,0.417,2.37,3.0509999999999997,25.666666666666668,24.042857142857144,0,1.0,1.0,16.563,21.331,0,2.3,7239.6,7860.8,5.0,621.8,621.3,189
2023-01-11,Round Valley Express,40.68866779999999,-111.4899257,29.7,17.4,26.6,0.201,0.0,1.406,0.201,1.496,1.811,27.5,25.428571428571427,0,1.0,1.0,10.528,12.732000000000001,0,1.3,6716.9,6963.5,250.4,26.0,246.6,104
